# Created by Octave 3.8.2, Mon Nov 23 20:25:06 2015 CET <debgreg@DebG>
# name: RES
# type: matrix
# rows: 8
# columns: 5
 1 1 1 0.3125327739905611 0.2
 1 1 2 0.3120083901415837 0.2
 1 2 1 0.1830099632931306 0.1
 1 2 2 0.3167278447823807 0.21
 2 1 1 0.313581541688516 0.2
 2 1 2 0.37860513896172 0.26
 2 2 1 0.3141059255374934 0.2
 2 2 2 0.313581541688516 0.2


# name: res_app
# type: matrix
# rows: 1
# columns: 8
 0.3125327739905611 0.3120083901415837 0.1830099632931306 0.3167278447823807 0.313581541688516 0.37860513896172 0.3141059255374934 0.313581541688516


# name: res_test
# type: matrix
# rows: 1
# columns: 8
 0.2 0.2 0.1 0.21 0.2 0.26 0.2 0.2


